source_path,basename,extension,size_bytes,sha256,duplicate_group,duplicate_preferred,status,migration_action,repo_target,reason,size_risk
janus_n13_claim_figure_revision/ACS_NANO_FIGURE6_PREFLIGHT.md,ACS_NANO_FIGURE6_PREFLIGHT.md,.md,4135,3e327cad36defffaa8113131174958720a9bb5222ce946499af9d1f7a099540f,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/ACS_NANO_FIGURE6_PREFLIGHT.md,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/CLAIM_EVIDENCE_MATRIX_v2.csv,CLAIM_EVIDENCE_MATRIX_v2.csv,.csv,23062,300c4f7848853be2687098cbd40e2929d40ec70cf8bd8b616aa81d8415567e60,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/CLAIM_EVIDENCE_MATRIX_v2.csv,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/CLAIM_EVIDENCE_MATRIX_v2.json,CLAIM_EVIDENCE_MATRIX_v2.json,.json,32180,cd554d788579cd9cb7601a1f76a3c715234705af34deaf15269a5cbe2f8ebde8,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/CLAIM_EVIDENCE_MATRIX_v2.json,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/CLAIM_EVIDENCE_MATRIX_v2.md,CLAIM_EVIDENCE_MATRIX_v2.md,.md,7804,d2dac6ed2fc8acac4d85868665a7cc86f3ddd1454ed306e849a0a2f4c8030b71,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/CLAIM_EVIDENCE_MATRIX_v2.md,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/Figure_6_panel_a_data.csv,Figure_6_panel_a_data.csv,.csv,1719,6306adc4df8db1891d4c1ef1d0d710b2704a22b677b3e204648c3cc5b62bfed0,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/Figure_6_panel_a_data.csv,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/Figure_6_panel_b_data.csv,Figure_6_panel_b_data.csv,.csv,322,a43627400fe6f4c32f24b1882380042da642bf7487968ef2446a38bbee2fd1c5,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/Figure_6_panel_b_data.csv,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/Figure_6_panel_c_data.csv,Figure_6_panel_c_data.csv,.csv,530,3d26e6bf9fa1c572b03756c1f8b200f4ebb78cab950040bbb9e70d01b4222fe5,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/Figure_6_panel_c_data.csv,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/Figure_6_thermal_stationary_hierarchy.eps,Figure_6_thermal_stationary_hierarchy.eps,.eps,95757,e34ba83461e08ef1ea12779a9ef995ee3031ac6bd073fc4d6f4483b71d92b885,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/Figure_6_thermal_stationary_hierarchy.eps,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/Figure_6_thermal_stationary_hierarchy.png,Figure_6_thermal_stationary_hierarchy.png,.png,412125,2b075ece2e3cce6348026a4dd30d6b2c0ce4842104b30c9a21a0cf7511b0f94e,DUP-0146,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0146.,OK
janus_n13_claim_figure_revision/Figure_6_thermal_stationary_hierarchy.svg,Figure_6_thermal_stationary_hierarchy.svg,.svg,54637,177e98ec5265af766afca5bde45ce9f13ff5dfd85f69415de01a07d91bb6d4b3,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/Figure_6_thermal_stationary_hierarchy.svg,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/Figure_6_thermal_stationary_hierarchy.tif,Figure_6_thermal_stationary_hierarchy.tif,.tif,480300,81d0d00a87a8e3ef1347076958c2baaf43e7ad2b1ff908bbb066bce006ff3f75,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/Figure_6_thermal_stationary_hierarchy.tif,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/Figure_6_thermal_stationary_hierarchy_hi.png,Figure_6_thermal_stationary_hierarchy_hi.png,.png,271610,8e19e8c0a2e10e19602ddf048a7e117f44400eb5b7ef4d7c146b3ab4b868bf3d,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/Figure_6_thermal_stationary_hierarchy_hi.png,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/Janus_MoSSe_ClaimEvidenceMatrix_v2.xlsx,Janus_MoSSe_ClaimEvidenceMatrix_v2.xlsx,.xlsx,23369,817115983dd6bb11594c2de57e34410263f19d961a80234ca6730149b19cb13f,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/Janus_MoSSe_ClaimEvidenceMatrix_v2.xlsx,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/Janus_MoSSe_ThermalStationary_Manuscript_v3.docx,Janus_MoSSe_ThermalStationary_Manuscript_v3.docx,.docx,3853368,c772f18769c0da998aa51de36fa47d8492f4161761a7fc708acc30edf5f2e75e,,True,LEGACY,ARCHIVE,archive/legacy/janus_n13_claim_figure_revision/Janus_MoSSe_ThermalStationary_Manuscript_v3.docx,"Superseded draft/config/output retained for provenance, not current authority.",OK
janus_n13_claim_figure_revision/Janus_MoSSe_ThermalStationary_Manuscript_v3.txt,Janus_MoSSe_ThermalStationary_Manuscript_v3.txt,.txt,56958,529b26a9062794be4cddcd60677bcf70fde37ab22ee64189019fdcbfeb3cd6ff,,True,LEGACY,ARCHIVE,archive/legacy/janus_n13_claim_figure_revision/Janus_MoSSe_ThermalStationary_Manuscript_v3.txt,"Superseded draft/config/output retained for provenance, not current authority.",OK
janus_n13_claim_figure_revision/Janus_MoSSe_ThermalStationary_SI_v3.docx,Janus_MoSSe_ThermalStationary_SI_v3.docx,.docx,50314,87a2d23e4d275be3c6dfa6835bf038f58aa1a73ddc7656b3f3a669f0b9108e6b,,True,LEGACY,ARCHIVE,archive/legacy/janus_n13_claim_figure_revision/Janus_MoSSe_ThermalStationary_SI_v3.docx,"Superseded draft/config/output retained for provenance, not current authority.",OK
janus_n13_claim_figure_revision/Janus_MoSSe_ThermalStationary_SI_v3.txt,Janus_MoSSe_ThermalStationary_SI_v3.txt,.txt,23070,1eba1396b262e2d086daa14009b7b5343fa5dc2cd7255b6557df620604b0a12a,,True,LEGACY,ARCHIVE,archive/legacy/janus_n13_claim_figure_revision/Janus_MoSSe_ThermalStationary_SI_v3.txt,"Superseded draft/config/output retained for provenance, not current authority.",OK
janus_n13_claim_figure_revision/MANUSCRIPT_ACTION_REGISTER_v2.md,MANUSCRIPT_ACTION_REGISTER_v2.md,.md,4099,7ba21061a42952fac9225aa8f60d8ffab8593fc1849b45052b50a8ffce2b1bfc,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/MANUSCRIPT_ACTION_REGISTER_v2.md,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/N13_CLAIM_FIGURE_THERMAL_REVISION_REPORT.md,N13_CLAIM_FIGURE_THERMAL_REVISION_REPORT.md,.md,6658,b37547c5a6d2a548de1bedcd3de1aebf66c11b82d0e053cb7875bed386a7c770,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/N13_CLAIM_FIGURE_THERMAL_REVISION_REPORT.md,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/N13_ClaimFigureThermalRevision_Bundle.zip,N13_ClaimFigureThermalRevision_Bundle.zip,.zip,4743507,1668fb81906cc5f6187339176a5a41334c2581d4d6d550a00dc7cdd7c37bf92d,,True,ARCHIVE_BUNDLE,ARCHIVE,research-os/janus_n13_claim_figure_revision/N13_ClaimFigureThermalRevision_Bundle.zip,Historical bundle; contents may also exist unpacked.,OK
janus_n13_claim_figure_revision/N13_GATE_SUMMARY.json,N13_GATE_SUMMARY.json,.json,834,2149573e38ca297af0cf45724293c4b812b21069c7bc5eed3f577a5703d28d7d,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/N13_GATE_SUMMARY.json,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/make_thermal_figure.py,make_thermal_figure.py,.py,6107,101e4a135ef76276ad36af5cb037104167a0288ddb5414851e89041d7c17c84d,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/make_thermal_figure.py,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/render_main/Janus_MoSSe_ThermalStationary_Manuscript_v3.pdf,Janus_MoSSe_ThermalStationary_Manuscript_v3.pdf,.pdf,1524031,b4cff73ff6b3815d4b5ea84aa8b08fbcef66013fd20663205ca3881e8401d033,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-1.png,page-1.png,.png,608841,15135b35c161941097f969bd810e158e9e193207c0ac4a9dd5738b2dd836fe0f,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-10.png,page-10.png,.png,553841,c56a55083083282d99012bf9618fa0e3779221a2615c43ac4ad85b6a34211904,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-11.png,page-11.png,.png,510699,7f291e987ca314ad06832762c55d68066b20762907aeffcbaeb8d4ad3716156b,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-12.png,page-12.png,.png,647638,d6d937fae6bff8fd5ffab78cb614050060b54769288af5ca4034811bb9f2d217,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-13.png,page-13.png,.png,597847,481de60fd47b91c2b86645014cc1d38510417c62a4e1730f38612541a707caa5,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-14.png,page-14.png,.png,710964,c43d2d074b8adf76e0d55ac333d381c2834a161791c506ed0b0826e343f8d9d1,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-15.png,page-15.png,.png,80519,d0e0955867e80db002f19c02f550345d33801b13a7a519bf4574b3af9ab14298,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-2.png,page-2.png,.png,536444,714007c126c02f65dcb0f6d05378676d8da51e99f29075f0f7a0b1e50195db26,DUP-0395,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-3.png,page-3.png,.png,603497,d02542239e1ff7db0adb220f12215be014636b8c40a4f968bd2ba051bd14f3f1,DUP-0713,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-4.png,page-4.png,.png,580706,1e4749c385eb20354f149ba00af6e30ef6a9a728830e29ec859a3c4fd3f47d1e,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-5.png,page-5.png,.png,473355,4c83221f40b4a8be2009a5aafcf61d8e2776167910d0ad8b7e07bd0f9a14101f,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-6.png,page-6.png,.png,726761,b33ab23a26f365cfa9d9e7fc5a46ac03f65a0105318e6b2c8ea2e8489e0cd55a,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-7.png,page-7.png,.png,613177,2deea323ec07faffdbbdf3ecfd2e70c0a10adade7b248af498598a10be0e883f,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-8.png,page-8.png,.png,630825,1f157549dbc37a6cd31d3b1b90bace422ce6eecc3565acae6d53b6a151c34eef,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_main/page-9.png,page-9.png,.png,617682,c6e3ac52dd39daa588ca7264da30465d56c6ab37b557903252b97a659fc6942f,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_si/Janus_MoSSe_ThermalStationary_SI_v3.pdf,Janus_MoSSe_ThermalStationary_SI_v3.pdf,.pdf,302711,90b7769b255a368976dcf44e28ef145698ddd2b7adf81ea4d66a010d2c7458c9,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_si/page-1.png,page-1.png,.png,585041,a45be46020c621a302c2102693178b91255b1b606ca2355bfd2df6eef566ab5c,DUP-0561,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_si/page-2.png,page-2.png,.png,494759,6cccdf5c5abc449d2cf1f86314fbe56ef2fe6ae93674f444e1f37b155b957384,DUP-0379,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_si/page-3.png,page-3.png,.png,482875,5b73111b790ec099317ca5791d87bccd6550ba9cfed5f08cfdd74fc6a1213535,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_si/page-4.png,page-4.png,.png,577010,563f0f58a75b806e535d94d61519798b5d2966b22493a1942e5d3998bbb5d6da,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_si/page-5.png,page-5.png,.png,330760,fcc0e468a4af930bdee138509200886f7af5cfd6ffb6b4bcc8b21871c51b732d,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_si2/page-1.png,page-1.png,.png,585041,a45be46020c621a302c2102693178b91255b1b606ca2355bfd2df6eef566ab5c,DUP-0561,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_si2/page-2.png,page-2.png,.png,494759,6cccdf5c5abc449d2cf1f86314fbe56ef2fe6ae93674f444e1f37b155b957384,DUP-0379,False,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_si2/page-3.png,page-3.png,.png,452986,b4ffeb453022b527ffc932aad4acba34df7b8dcfb4dfe3d08185abf8bc8811f8,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_si2/page-4.png,page-4.png,.png,556708,cd14e567b501c6153e119439e11738c152c08a79b5c5705e21fe929f79792ed9,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/render_si2/page-5.png,page-5.png,.png,382175,1f80e5340b4be92701c8c42823ea49cd05e2168bf075adba7e0a2ff163e12df6,,True,EPHEMERAL_QA,EXCLUDE,,Rendered page/QA-only intermediate; reproducible from source document.,OK
janus_n13_claim_figure_revision/revise_manuscript_thermal.py,revise_manuscript_thermal.py,.py,16375,820f68f88a1b92738e6c8a5e816887f34180b97f0ad180e4e466ff5ccee2e19f,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/revise_manuscript_thermal.py,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n13_claim_figure_revision/update_claim_matrix.py,update_claim_matrix.py,.py,13959,352ead19d4bb85caf10a4ac3f682e513b4b0e13dbe573ec42f0f6a5aee03f409,,True,SUPPORTING,KEEP,research-os/janus_n13_claim_figure_revision/update_claim_matrix.py,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/Janus_MoSSe_FiveReviewerScoped_Manuscript_v5.docx,Janus_MoSSe_FiveReviewerScoped_Manuscript_v5.docx,.docx,3854416,25f50c5ad8f057f0df4e23f8950f58966bfbba726442a2f41a72fbdb0148c80b,DUP-0133,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0133.,OK
janus_n15_targeted_revision/Janus_MoSSe_RedTeamScoped_Manuscript_v4.docx,Janus_MoSSe_RedTeamScoped_Manuscript_v4.docx,.docx,3854414,2dc340174c4373977c21ff074b06246b7e3ed503519d9c04c77a09c6c61b2e7d,DUP-0157,True,LEGACY,ARCHIVE,archive/legacy/janus_n15_targeted_revision/Janus_MoSSe_RedTeamScoped_Manuscript_v4.docx,"Superseded draft/config/output retained for provenance, not current authority.",OK
janus_n15_targeted_revision/Janus_MoSSe_RedTeamScoped_Manuscript_v4.txt,Janus_MoSSe_RedTeamScoped_Manuscript_v4.txt,.txt,55678,161ab285fe1d4694d5fd7775c6aeaea5c584d8b9771c89b1e2a14f89e0c793ee,,True,LEGACY,ARCHIVE,archive/legacy/janus_n15_targeted_revision/Janus_MoSSe_RedTeamScoped_Manuscript_v4.txt,"Superseded draft/config/output retained for provenance, not current authority.",OK
janus_n15_targeted_revision/Janus_MoSSe_RedTeamScoped_Manuscript_v4_preN16.docx,Janus_MoSSe_RedTeamScoped_Manuscript_v4_preN16.docx,.docx,3854414,2dc340174c4373977c21ff074b06246b7e3ed503519d9c04c77a09c6c61b2e7d,DUP-0157,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0157.,OK
janus_n15_targeted_revision/Janus_MoSSe_RedTeamScoped_SI_v4.docx,Janus_MoSSe_RedTeamScoped_SI_v4.docx,.docx,50606,04a5753b71bad758080496410969da740673a50b442fb50ed268a9257ad52f91,DUP-0013,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0013.,OK
janus_n15_targeted_revision/Janus_MoSSe_RedTeamScoped_SI_v4.txt,Janus_MoSSe_RedTeamScoped_SI_v4.txt,.txt,17376,a37f499080ae21bc7ad67a7ba48d0bccbaa61bf70d6b2feedcf1014e5bc6d23a,,True,LEGACY,ARCHIVE,archive/legacy/janus_n15_targeted_revision/Janus_MoSSe_RedTeamScoped_SI_v4.txt,"Superseded draft/config/output retained for provenance, not current authority.",OK
janus_n15_targeted_revision/N15_CLOSURE_CHECKS.json,N15_CLOSURE_CHECKS.json,.json,455,f155ffafa70083207282c17af629b8f81348cc794770ef05a45a5ef7de2de4e9,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/N15_CLOSURE_CHECKS.json,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/N15_CLOSURE_ISSUE_REGISTER.csv,N15_CLOSURE_ISSUE_REGISTER.csv,.csv,1364,5f95d30c20eaa9b8e7bb63ad0c9d8ecd732a56962d63ee55c868f70a76320a46,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/N15_CLOSURE_ISSUE_REGISTER.csv,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/N15_GATE_SUMMARY.json,N15_GATE_SUMMARY.json,.json,120,a46abe759bd647a731e8eccd06d16bb9abb75ca2ddb64d7b99589f4b950d9a34,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/N15_GATE_SUMMARY.json,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/N15_RED_TEAM_CLOSURE_REPORT.md,N15_RED_TEAM_CLOSURE_REPORT.md,.md,4229,4ef1cedc31587048602a5d83fe190891392327b028936db0045e9fcfd1293784,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/N15_RED_TEAM_CLOSURE_REPORT.md,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/N15_RedTeamClosure_Bundle.zip,N15_RedTeamClosure_Bundle.zip,.zip,3904403,fef1250d0230ef4665ca178ee43e212917ec1ce2e02dfdeda7b558f5a3a0164a,,True,ARCHIVE_BUNDLE,ARCHIVE,research-os/janus_n15_targeted_revision/N15_RedTeamClosure_Bundle.zip,Historical bundle; contents may also exist unpacked.,OK
janus_n15_targeted_revision/N15_SHORT_CLOSURE_CHECKS.json,N15_SHORT_CLOSURE_CHECKS.json,.json,2443,17a0c7de2ddae374eff6945e2ae8f5300ec149854859c3f8219c2552a5df3601,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/N15_SHORT_CLOSURE_CHECKS.json,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/N15_SHORT_RED_TEAM_CLOSURE_REPORT.md,N15_SHORT_RED_TEAM_CLOSURE_REPORT.md,.md,1566,5be69fdfaa3b1e0f073a12cbd528204c0ce446cfa7532e9274cab143092652cf,,True,CURRENT,KEEP,research-os/janus_n15_targeted_revision/N15_SHORT_RED_TEAM_CLOSURE_REPORT.md,Current submission/publication authority or current QA record.,OK
janus_n15_targeted_revision/N16_FIVE_REVIEWER_ACTION_REGISTER.csv,N16_FIVE_REVIEWER_ACTION_REGISTER.csv,.csv,922,2596d5076eb2f55f9bf5613acf089a9038ccff3f93a4b1c24bbf2e36331cea0a,DUP-0128,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0128.,OK
janus_n15_targeted_revision/N16_FIVE_REVIEWER_PAPER_AUDIT.md,N16_FIVE_REVIEWER_PAPER_AUDIT.md,.md,33131,c4fa3ce9287bb174d36569fa9e8423f1f59a31ad240e5b37a28083eac3f22c30,,True,CURRENT,KEEP,research-os/janus_n15_targeted_revision/N16_FIVE_REVIEWER_PAPER_AUDIT.md,Current submission/publication authority or current QA record.,OK
janus_n15_targeted_revision/N16_FiveReviewerAudit_Bundle.zip,N16_FiveReviewerAudit_Bundle.zip,.zip,3914017,e79f7c3b82d8d98b23249bc493301612d37171f2ba5f5666fe9a014eee1e9ec3,,True,ARCHIVE_BUNDLE,ARCHIVE,research-os/janus_n15_targeted_revision/N16_FiveReviewerAudit_Bundle.zip,Historical bundle; contents may also exist unpacked.,OK
janus_n15_targeted_revision/N16_GATE_SUMMARY.json,N16_GATE_SUMMARY.json,.json,263,cd2f7d502f2962be09b0ee064aa8ada67e3dd036b7a7b8de4348d4b5b6435200,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/N16_GATE_SUMMARY.json,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/N16_POST_REVIEW_TARGETED_REVISION_REPORT.md,N16_POST_REVIEW_TARGETED_REVISION_REPORT.md,.md,2845,6bc161e3b4fc640b23d05dd79d3269744b5041ea04876f3f26f9783102355090,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/N16_POST_REVIEW_TARGETED_REVISION_REPORT.md,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/N16_REVIEW_ISSUE_REGISTER.csv,N16_REVIEW_ISSUE_REGISTER.csv,.csv,522,08c05b880c7abbadbdf4a4fd4dbeef2b5be12c6de9d01a81032e86e8976f7031,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/N16_REVIEW_ISSUE_REGISTER.csv,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/N16_ReviewClosure_TargetedRevision_Bundle.zip,N16_ReviewClosure_TargetedRevision_Bundle.zip,.zip,3917436,54c82cdb6a1b48e5fa7475cbfa346b8d286d595a1474f802b17de1c3082f8812,,True,ARCHIVE_BUNDLE,ARCHIVE,research-os/janus_n15_targeted_revision/N16_ReviewClosure_TargetedRevision_Bundle.zip,Historical bundle; contents may also exist unpacked.,OK
janus_n15_targeted_revision/canonical_baseline_validation.txt,canonical_baseline_validation.txt,.txt,182,1d7509513f2403769f0c9b003a41e08f64e1543096ee94e92fb116686f19eb8e,DUP-0100,False,EXACT_DUPLICATE,EXCLUDE,,Exact SHA-256 duplicate; keep preferred copy in DUP-0100.,OK
janus_n15_targeted_revision/closure_stdout.txt,closure_stdout.txt,.txt,2444,42a840c286f5cb8229b20801f0cee269d048aae91d0334cdccffedd997b3e9ae,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/closure_stdout.txt,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/main_layout.txt,main_layout.txt,.txt,66173,777a62cb125b9737dfae4a0107d3663d03c4d48e2815dfaae5a808346732c62c,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/main_layout.txt,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/main_layout_p1.txt,main_layout_p1.txt,.txt,5279,71c2fa754621d262dceea02d9588f379f5425e9c0ffcf1eca83c22a4ac40ffab,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/main_layout_p1.txt,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/main_layout_p10.txt,main_layout_p10.txt,.txt,3311,762ce9e232c7183659d34f3ced4304617fdc9c1c76a2c136937e25c908eb3b34,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/main_layout_p10.txt,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/main_layout_p11.txt,main_layout_p11.txt,.txt,4208,a23f1f98844e5077c269f80e1e566f6f53353403b3480e1c59a4f5d6eb834702,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/main_layout_p11.txt,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/main_layout_p12.txt,main_layout_p12.txt,.txt,5515,f39896e59bac9b5e79be7f20f8a5753e67e058f303e853340946607a392854f4,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/main_layout_p12.txt,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/main_layout_p13.txt,main_layout_p13.txt,.txt,5724,25a4eb57d9525d1dcfef1971072eec15cf06eb25d7ddf4b09e6e400a46299fe5,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/main_layout_p13.txt,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/main_layout_p14.txt,main_layout_p14.txt,.txt,5078,e35172f9a4c1e6458ec60bff12f786cd6ef05585b859dbd319458b0f97598a49,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/main_layout_p14.txt,"Research OS evidence, code, data, audit, or provenance artifact.",OK
janus_n15_targeted_revision/main_layout_p15.txt,main_layout_p15.txt,.txt,3244,f40d6ac7a41189b49c5c816a525a014d71bb13d3d79fcfc9dd917354a3d86b44,,True,SUPPORTING,KEEP,research-os/janus_n15_targeted_revision/main_layout_p15.txt,"Research OS evidence, code, data, audit, or provenance artifact.",OK
